Rhythm,vibrance,key,Decibel_Levels,mode,lyrics_amount,acoustics,instruments,bounce,valence,Beats_Speed,type,TimeLength,title,Hyperactivity,MusicEraRating,genre
5.2729,8.32,10,-4.671,1,1.204,0.0347,0,0.1186,0.814,185.212,audio_features,177667,,150.762568,8,Hiphop
4.8843,3.69,1,-14.666,0,0.3524,0.0668,0,1.15,0.0459,120.021,audio_features,241494,,5.5089639,10,Hipstter-Hop
4.221,9.41,1,-6.349,1,0.3024,0.00841,0.826,0.1982,0.136,145.007,audio_features,501653,"Psy, Goa, Full on Trance",19.720952,19,psytrance
5.1858,7.46,8,-9.269,1,1.504,0.324,0,0.1868,0.84,143.085,audio_features,147667,,120.1914,19,Hipstter-Hop
6.2377,5.41,1,-8.005,0,1.436,0.0116,0,0.212,0.214,133.955,audio_features,160366,,28.66637,19,Hipstter-Hop
3.953,9.51,9,-2.713,0,0.752,0.00248,0.685,0.2,0.238,149.98,audio_features,313600,Headbangers:Dubstep/Riddim,35.69524,10,trap
6.0099,6.01,1,-5.466,1,0.2324,0.000119,0.611,0.23,0.382,128.018,audio_features,392250,Dark Techno,48.902876,10,techno
5.9027,4.57,7,-8.191,0,0.624,0.0327,0,0.462,0.296,136.97,audio_features,198913,,40.54312,3,Hipstter-Hop
3.3835,9.27,10,-6.891,0,0.174,0.0409,0.529,0.452,0.31,150.038,audio_features,163200,Euphoric Hardstyle - 2020,46.51178,17,hardstyle
3.886,8.49,7,-6.585,1,0.1296,0.00205,0.86,0.392,0.317,137.997,audio_features,474783,Psytrance: Full on New Releases 2020,43.745049,5,psytrance
3.1289,7.96,4,-4.412,0,0.1336,0.0421,0.0167,0.1084,0.109,150.036,audio_features,233744,Euphoric Hardstyle,16.353924,11,hardstyle
3.2562,9.03,8,-5.781,0,0.2036,0.000203,0.541,0.362,0.0928,174.017,audio_features,184828,Liqduicity Drum & Bass,16.1487776,8,Drums & Bass
4.4957,8.77,0,-8.392,1,0.212,0.0105,0.862,0.604,0.447,124.986,audio_features,384000,Dark Techno Rave,55.868742,12,techno
4.69,8.32,11,-10.893,0,0.2472,0.119,0.866,0.284,0.493,129.004,audio_features,408966,Dark Techno Rave,63.598972,1,techno
3.2495,9.19,5,-2.866,1,0.944,0.00838,0.0288,0.248,0.554,150.213,audio_features,137600,I'm a fucking Headbanger,83.218002,7,trap
4.2746,8.4,2,-8.057,1,0.166,0.000941,0.846,0.796,0.0386,135.01,audio_features,462507,PsyTrance 2020/ Progressive PsyTrance Mix,5.211386,17,psytrance
4.6967,8.22,5,-4.181,1,0.2952,0.0541,0,0.314,0.392,176.05,audio_features,212520,,69.0116,1,Rhythm & Blues
3.9865,7.52,1,-7.692,1,0.856,0.331,0.00947,0.224,0.372,129.961,audio_features,169938,,48.345492,6,Industrial Trap
5.9697,4.94,1,-8.319,0,1.572,0.00291,0,0.222,0.773,135.005,audio_features,93250,,104.358865,3,Hipstter-Hop
6.2511,6.04,1,-10.609,1,1.872,0.0122,0,0.324,0.449,105.943,audio_features,153987,,47.568407,8,Hipstter-Hop
5.5744,7.58,2,-5.2,1,0.984,0.0524,0,0.502,0.667,154.027,audio_features,124564,,102.736009,3,Rap
4.8575,7.22,9,-4.824,1,0.2848,0.00416,0.19,0.362,0.345,149.998,audio_features,230205,Lost Lands 2019,51.74931,10,trap
5.5878,6.79,10,-7.878,0,1.096,0.12,0,0.1862,0.558,153.924,audio_features,178469,,85.889592,5,Hipstter-Hop
2.8743,9.19,10,-2.948,0,0.398,0.000108,0.634,0.386,0.425,150.051,audio_features,228287,Best Hardstyle ever made,63.771675,15,hardstyle
4.1674,5.45,9,-9.828,1,0.1788,0.0122,0.933,0.238,0.211,127.006,audio_features,438867,Techno,26.798266,8,techno
4.5627,2.65,10,-11.691,1,0.98,0.196,0.0822,0.252,0.178,146.022,audio_features,187747,,25.991916,5,Hipstter-Hop
3.2428,7.59,1,-3.186,1,0.1656,0.000598,0.00124,0.232,0.0394,174.84,audio_features,249600,Massive Drum & Bass,6.888696,18,Drums & Bass
2.3316,8.62,6,-6.056,1,2.2,0.484,2.27E-06,1.39,0.255,167.698,audio_features,196886,,42.76299,10,Industrial Trap
5.3131,8.67,7,-9.977,1,0.1924,2.53E-05,0.887,0.222,0.0384,129.998,audio_features,364199,Dark Techno,4.9919232,10,techno
4.02,6.19,9,-9.709,0,0.808,0.36,4.31E-05,0.212,0.308,207.816,audio_features,271246,,64.007328,19,Rhythm & Blues
4.3416,6.58,11,-6.795,0,0.2868,0.0903,0,0.208,0.522,160.056,audio_features,168751,,83.549232,17,Rap
1.7152,4.28,4,-12.011,0,0.1456,0.00542,0.207,0.1982,0.0594,216.234,audio_features,177807,,12.8442996,15,Dark Trap
3.7855,9.23,2,-6.253,1,1.452,0.000637,0.000983,0.644,0.16,133.681,audio_features,245224,Progressive Trance,21.38896,4,trance
3.0887,9.17,7,-4.881,1,0.2492,0.0379,0.635,0.222,0.523,139.966,audio_features,444533,PSYTRANCE BANGERS best new 2020,73.202218,18,psytrance
2.6197,8.64,1,-6.297,1,0.362,0.0446,7.52E-06,0.804,0.138,155.026,audio_features,232258,Greatest Hardstyle Playlist,21.393588,5,hardstyle
6.1439,4.94,1,-5.772,1,0.34,0.0393,0,0.388,0.341,143.048,audio_features,208976,,48.779368,17,Hipstter-Hop
3.5108,7.43,9,-4.047,0,1.508,0.0996,0,0.578,0.151,159.766,audio_features,134531,,24.124666,15,Dark Trap
4.4622,8.73,3,-5.104,0,0.1512,0.00119,0.729,0.286,0.192,130.025,audio_features,214154,Progressive Trance,24.9648,1,trance
2.5728,4.38,0,-9.149,1,0.1444,0.753,0,0.202,0.286,175.248,audio_features,456867,,50.120928,3,Emotional
5.4337,6.73,1,-9.568,1,0.248,0.00285,0.00209,0.172,0.544,139.974,audio_features,109898,,76.145856,3,Dark Trap
4.2746,6.82,10,-9.082,0,2.02,0.00423,0.0726,0.1656,0.208,129.898,audio_features,217846,Progressive Trance,27.018784,10,trance
2.6264,7.78,7,-4.345,0,0.2164,0.0513,1.89E-05,0.212,0.278,110.684,audio_features,186018,,30.770152,5,Dark Trap
5.1523,5.87,1,-10.256,1,0.2984,0.00403,0.883,0.1774,0.221,125.004,audio_features,416250,Techno / Minimal / Hardcore/ Melodic / Dark,27.625884,2,techno
4.5627,8.49,2,-3.257,1,0.1636,0.0265,0.00787,0.614,0.467,160.061,audio_features,222595,Headbangers:Dubstep/Riddim,74.748487,2,trap
3.5778,8.74,0,-5.359,0,0.114,0.000435,0.701,0.25,0.345,173.035,audio_features,424087,Liqduicity Drum & Bass,59.697075,5,Drums & Bass
3.1423,9.57,7,-5.388,1,0.436,4.79E-05,0.00135,0.652,0.537,172.01,audio_features,203800,,92.36937,3,Emotional
4.4823,9.75,1,-1.328,1,0.2688,0.00095,0.334,0.2,0.0789,150.036,audio_features,243200,Lost Lands 2020,11.8378404,14,trap
3.5778,5.28,0,-8.988,0,1.144,0.529,0.0046,0.224,0.211,167.62,audio_features,215680,,35.36782,15,Hiphop
3.3969,4.64,3,-8.531,0,0.684,0.398,2.62E-05,1.206,0.277,147.984,audio_features,242507,,40.991568,17,Rap
5.4002,9.24,9,-7.737,1,0.2196,0.00248,0.728,0.1808,0.482,124.992,audio_features,389763,tech house,60.246144,15,Electro
4.8977,8.88,1,-5.105,1,1.216,0.00193,0.0205,0.342,0.588,142.117,audio_features,325352,RIDDIM,83.564796,8,trap
4.0736,9.79,11,-6.828,0,0.224,0.00258,0.627,0.568,0.228,137.998,audio_features,487391,"Psytrance Intensifies (Goa, Psychedelic, Full on)",31.463544,2,psytrance
1.5142,8.91,9,-5.531,0,0.2808,0.000631,9.75E-06,0.45,0.511,167.876,audio_features,237680,,85.784636,3,Emotional
3.7587,9.18,2,-2.873,1,0.2256,7.40E-05,0,1.036,0.38,119.908,audio_features,195080,,45.56504,19,Emotional
4.2344,4.42,5,-8.447,0,0.11,0.101,0.485,0.236,0.0688,211.96,audio_features,192627,,14.582848,13,Rhythm & Blues
2.1172,9.52,0,-5.369,0,1.096,0.0336,0,0.264,0.174,130.71,audio_features,214000,,22.74354,17,Emotional
2.8408,9.21,4,-3.174,0,0.1708,0.00118,0.00817,0.656,0.0973,174.986,audio_features,197486,Drum and Bass 2020,17.0261378,3,Drums & Bass
3.7252,8.8,9,-5.533,0,0.1496,0.00971,0.000192,0.644,0.109,149.962,audio_features,173617,Euphoric Hardstyle & Melodic Hardstyle,16.345858,12,hardstyle
4.824,9.55,6,-1.056,1,0.952,0.0127,0,0.472,0.256,144.934,audio_features,231784,Heavy Dubstep,37.103104,15,trap
5.3935,9.66,7,-7.512,0,0.3292,0.00252,0.897,0.1296,0.48,124.98,audio_features,400500,Tech House Pizza,59.9904,1,Electro
3.5175,6.29,1,-4.707,1,0.424,0.0316,0,0.1536,0.284,169.398,audio_features,163480,,48.109032,10,Rhythm & Blues
5.494,7.1,1,-4.264,1,0.724,0.00299,0,0.394,0.518,159.981,audio_features,258090,,82.870158,4,Rap
2.8207,7.91,5,-5.172,0,1.3,0.00284,0.00159,0.56,0.408,150.225,audio_features,211208,,61.2918,4,Dark Trap
3.6113,9.31,4,-1.803,0,1.048,0.000713,0,0.408,0.685,171.142,audio_features,242573,,117.23227,6,Hiphop
6.1037,7.06,1,-6.327,1,1.18,0.0594,0,0.1644,0.323,184.11,audio_features,158216,,59.46753,19,Hipstter-Hop
4.7838,9.76,8,-5.274,1,0.3828,0.000574,0.834,0.21,0.635,143.023,audio_features,442463,"Psy, Goa, Full on Trance",90.819605,6,psytrance
4.9915,6.79,2,-4.285,1,0.1656,0.0306,0.532,0.602,0.35,139.999,audio_features,137195,,48.99965,13,Hipstter-Hop
5.4203,7.07,9,-9.205,0,1.156,0.0348,2.03E-05,0.248,0.436,195.428,audio_features,148107,,85.206608,1,Hiphop
3.6247,6.34,1,-5.169,1,1.056,0.0699,0,0.23,0.195,171.688,audio_features,271133,,33.47916,10,Hiphop
5.963,4.91,2,-9.343,1,1.152,0.0138,0.00389,0.22,0.494,154.988,audio_features,101591,,76.564072,2,Industrial Trap
4.8173,3.87,10,-9.38,0,0.2572,0.891,0,0.228,0.17,135.064,audio_features,234736,,22.96088,7,Hipstter-Hop
4.2478,9.39,7,-6.871,1,0.2512,0.000105,0.67,1.914,0.528,143.029,audio_features,461851,Psytrance: From Full on to Forrest Trance,75.519312,8,psytrance
4.0334,9.27,9,-2.533,1,0.182,0.00482,3.49E-05,0.1228,0.67,149.937,audio_features,213587,,100.45779,14,Emotional
2.9681,9.68,7,-3.272,0,0.1888,3.74E-05,0.86,0.1928,0.449,150.074,audio_features,182800,Euphoric Hardstyle,67.383226,17,hardstyle
3.6381,9.61,7,-7.231,1,0.2008,0.000627,0.776,1.384,0.12,143.036,audio_features,449790,Psytrance: Full on New Releases 2020,17.16432,18,psytrance
4.02,7.23,6,-4.928,0,0.632,0.109,0,0.334,0.463,149.881,audio_features,195268,,69.394903,3,Hiphop
3.1892,2.99,2,-17.997,1,0.524,0.383,0.752,0.1756,0.384,119.488,audio_features,134600,,45.883392,19,Rhythm & Blues
3.9463,9.1,11,-3.532,0,0.338,0.143,8.71E-05,0.1388,0.367,149.957,audio_features,200000,Greatest Hardstyle Playlist,55.034219,18,hardstyle
3.2495,6.29,6,-6.253,0,1.392,0.0728,1.20E-05,0.1902,0.448,163.528,audio_features,257973,,73.260544,18,Rhythm & Blues
5.3466,8.31,1,-8.708,1,0.332,0.425,0.904,0.71,0.202,126.011,audio_features,389280,Dark Techno Rave,25.454222,3,techno
4.2545,7.93,10,-4.333,0,0.1288,0.000647,0.747,0.226,0.281,155.188,audio_features,201856,,43.607828,14,Dark Trap
5.3332,3.57,1,-11.678,1,1.376,0.0075,0,0.1932,0.454,150.039,audio_features,232147,,68.117706,4,Hipstter-Hop
2.9212,4.64,5,-8.22,1,0.2008,0.225,0,0.58,0.496,196.084,audio_features,216893,,97.257664,6,Rhythm & Blues
3.3433,9.85,1,-4.672,1,0.1872,0.00049,0.726,1.35,0.0956,137.99,audio_features,357904,"Uplifting, Melodic Trance & Vocal Trance",13.191844,17,trance
4.1473,9.5,1,-1.422,1,1.784,0.0735,0.000163,0.26,0.339,180.845,audio_features,128639,,61.306455,6,Industrial Trap
5.3801,6.68,11,-9.546,0,1.312,0.0431,0,0.896,0.695,187.992,audio_features,242373,,130.65444,10,Hiphop
2.4321,7.45,6,-3.705,1,0.74,0.0487,0,0.238,0.481,174.064,audio_features,196280,,83.724784,5,Hiphop
3.4639,6.26,3,-8.215,0,0.2532,0.0311,0.804,0.688,0.0765,130.106,audio_features,197143,,9.953109,1,Dark Trap
4.8508,7.65,1,-3.157,1,0.78,0.0111,0.000586,1.172,0.326,149.946,audio_features,238400,I'm a fucking Headbanger,48.882396,1,trap
5.4605,6.94,5,-5.463,0,0.896,0.301,3.75E-06,1.184,0.798,193.3,audio_features,243253,,154.2534,11,Rhythm & Blues
4.087,9.07,0,-9.425,1,0.1592,0.000308,0.645,1.488,0.676,134.063,audio_features,244333,"Psytrance Intensifies (Goa, Psychedelic, Full on)",90.626588,4,psytrance
3.6649,5.96,8,-7.744,0,0.768,0.342,0.335,0.296,0.368,159.985,audio_features,208493,,58.87448,5,Dark Trap
4.7905,9.12,10,-5.391,0,1.176,0.0125,0,0.614,0.507,202.012,audio_features,90594,,102.420084,3,Hipstter-Hop
5.0585,5.8,6,-5.659,1,0.624,0.0257,2.11E-05,0.376,0.503,176.668,audio_features,278067,,88.864004,17,Hiphop
3.1356,8.51,8,-6.347,0,0.226,0.00517,0.722,0.384,0.145,173.999,audio_features,320000,Drum and Bass 2020,25.229855,2,Drums & Bass
4.7034,6.72,9,-6.411,1,0.1336,0.309,6.33E-05,0.208,0.388,148.144,audio_features,142750,,57.479872,16,Dark Trap
5.8692,6.58,6,-3.119,0,0.424,0.12,0,0.214,0.407,159.986,audio_features,198716,,65.114302,4,Hipstter-Hop
3.0016,3.28,7,-11.132,1,0.1404,0.803,9.34E-05,0.694,0.209,113.941,audio_features,305081,,23.813669,2,Rhythm & Blues
3.1959,7.28,2,-5.3,1,0.1576,0.0513,0.125,0.1524,0.0994,106.765,audio_features,341947,,10.612441,14,Emotional
4.3885,6.76,7,-7.628,1,0.1596,0.028,0.0176,0.1266,0.533,130.062,audio_features,133741,,69.323046,11,Hipstter-Hop
3.8525,2.82,7,-15.05,1,0.1132,0.176,0.887,0.1562,0.0342,190.034,audio_features,227368,,6.4991628,14,Dark Trap
4.3483,5.58,4,-5.675,0,1.7,0.206,1.05E-06,0.312,0.15,150.174,audio_features,177339,,22.5261,9,Rhythm & Blues
4.3081,7.24,2,-6.439,0,0.1964,0.00432,0.126,0.1354,0.595,139.988,audio_features,401514,Psytrance New Releases 2020,83.29286,9,psytrance
3.7654,5.89,7,-7.509,1,1.06,0.0679,0,0.1368,0.188,177.806,audio_features,184444,,33.427528,19,Hipstter-Hop
3.2629,9.42,6,-5.182,1,0.1384,0.0018,0.143,0.334,0.263,149.988,audio_features,169600,Trap and Bass,39.446844,7,trap
3.551,3.7,1,-7.416,1,0.164,0.572,0,0.153,0.291,145.464,audio_features,173120,,42.330024,14,Rhythm & Blues
4.1071,9.44,7,-2.47,0,0.2272,0.00244,0.642,0.432,0.432,172.014,audio_features,340250,Drum and Bass - 2015 to 2020,74.310048,2,Drums & Bass
5.4605,6.18,9,-6.518,1,0.852,0.036,0,0.63,0.169,109.997,audio_features,105626,,18.589493,14,Industrial Trap
4.5627,8.49,2,-3.257,1,0.1636,0.0265,0.00787,0.614,0.467,160.061,audio_features,222595,"Buygore: Dubstep, Riddim, Trap and More",74.748487,13,trap
2.2847,7.72,2,-5.061,1,0.1716,0.00139,0.00485,0.802,0.144,173.905,audio_features,223621,Fingah Pistols!,25.04232,13,Drums & Bass
4.288,5.94,2,-8.953,1,0.1732,0.00706,0.503,0.218,0.306,145.032,audio_features,218567,,44.379792,16,Dark Trap
3.3835,7.76,0,-12.625,0,0.1284,0.00664,0.769,0.828,0.175,177.008,audio_features,203390,,30.9764,13,Dark Trap
5.3466,5.58,11,-7.562,0,0.3488,0.00158,0.864,0.1736,0.262,127.998,audio_features,345489,Techno,33.535476,12,techno
4.3751,5.8,1,-10.846,0,0.2752,0.236,1.36E-05,0.224,0.112,168.028,audio_features,137064,,18.819136,5,Dark Trap
3.5711,8.63,2,-5.517,1,0.3124,0.00145,0.501,0.1278,0.164,173.974,audio_features,314483,Drum and Bass - 2015 to 2020,28.531736,16,Drums & Bass
6.298,6.33,8,-3.56,1,0.1868,0.0581,4.04E-05,0.562,0.962,121.003,audio_features,248680,,116.404886,6,Hiphop
2.9748,6.65,1,-8.587,1,0.14,0.00383,0.0594,0.824,0.0319,190.152,audio_features,201789,,6.0658488,16,Industrial Trap
2.6197,8.68,5,-5.146,0,0.2564,0.00234,0.044,0.728,0.115,173.952,audio_features,261534,UKF Drum & Bass - All Uploads,20.00448,7,Drums & Bass
4.288,9.72,1,0.038,1,0.92,0.0608,0.000298,0.193,0.69,149.987,audio_features,180874,Riddim Dubstep 2017-2018-2019,103.49103,8,trap
5.0049,6.22,11,-5.825,1,0.3352,0.176,0,0.302,0.57,159.93,audio_features,181661,,91.1601,16,Rap
4.4823,4.92,8,-8.869,1,0.3504,0.0621,0.000179,0.1736,0.304,178.096,audio_features,145240,,54.141184,9,Dark Trap
1.9564,9.02,9,-7.353,1,0.2768,7.03E-06,8.02E-06,0.75,0.27,186.202,audio_features,183893,,50.27454,14,Emotional
5.3064,9.25,10,-6.164,0,0.18,0.000298,0.646,0.0878,0.269,126.005,audio_features,192381,Tech House 2020,33.895345,10,Electro
5.4873,5.06,1,-4.965,1,0.1916,0.376,0,0.189,0.608,199.942,audio_features,287947,,121.564736,16,Rhythm & Blues
4.9781,8.85,7,-8.648,1,0.1572,0.000422,0.772,0.784,0.098,147.003,audio_features,428829,Psytrance Can,14.406294,19,psytrance
3.5979,9.48,8,-3.063,1,1.42,0.151,0,0.712,0.792,186.151,audio_features,286267,,147.431592,8,Rhythm & Blues
5.1121,9.27,10,-6.594,0,0.2188,0.000805,0.876,0.696,0.677,139.996,audio_features,429000,Psytrance New Releases 2020,94.777292,17,psytrance
2.7403,4.14,7,-9.383,0,0.1808,0.369,0.00048,1.31,0.211,204.696,audio_features,243978,,43.190856,16,Hiphop
2.6733,9.59,0,-4.993,1,0.468,0.0328,1.06E-06,0.254,0.249,149.95,audio_features,173600,Melodic Hardstyle 2020,37.33755,12,hardstyle
3.3969,9.64,5,-2.798,0,0.608,0.0107,0,0.356,0.48,174.954,audio_features,211634,Liqduicity Drum & Bass,83.97792,3,Drums & Bass
3.9597,8.19,6,-2.287,1,0.732,0.211,0,0.838,0.171,126.531,audio_features,82260,,21.636801,13,Industrial Trap
6.164,5.3,4,-7.399,0,1.364,0.187,0,0.206,0.363,123.968,audio_features,255483,,45.000384,6,Rap
4.9647,7.58,10,-7.303,0,1.256,0.204,0,0.226,0.351,194.004,audio_features,138440,,68.095404,9,Hipstter-Hop
4.6632,9.62,2,-3.945,1,0.1988,0.00161,0.854,0.622,0.887,125.968,audio_features,202500,Dirtybird Players,111.733616,15,Electro
5.7821,8.04,1,-6.471,1,0.2276,0.0397,0.0985,0.1004,0.418,139.952,audio_features,74683,,58.499936,18,Rhythm & Blues
4.0468,9.2,6,-8.653,0,0.1404,0.00438,0.834,0.658,0.115,138.002,audio_features,457391,PsyTrance 2019 By GMR,15.87023,14,psytrance
2.2713,9.15,8,-4.733,1,0.68,0.00652,0.0774,0.308,0.126,177.895,audio_features,275056,,22.41477,5,Dark Trap
5.7285,8.24,1,-2.597,1,0.188,0.000698,0.0853,1.012,0.057,139.97,audio_features,233156,Headbangers:Dubstep/Riddim,7.97829,17,trap
3.1959,9.42,9,-4.926,0,1.552,0.0061,0.000171,0.566,0.302,154.79,audio_features,266323,Greatest Hardstyle Playlist,46.74658,6,hardstyle
5.0384,8.52,1,-6.212,1,0.416,0.00612,0.0103,0.826,0.424,125.016,audio_features,230400,Tech House Rotation 2020,53.006784,2,Electro
4.6431,7.29,4,-8.281,0,0.1388,0.000107,1.90E-05,0.238,0.614,167.978,audio_features,278453,,103.138492,3,Hiphop
3.7788,9.79,8,-4.028,0,0.19,0.000686,0.434,1.33,0.502,132.002,audio_features,366341,Best of Trance,66.265004,16,trance
5.3332,7.56,9,-6.734,1,1.388,0.151,0,0.292,0.82,130.93,audio_features,110161,,107.3626,2,Hipstter-Hop
4.2411,8.93,7,-5.569,0,0.1952,0.00434,0.729,0.806,0.151,172.015,audio_features,376825,Liquid Drum & Bass,25.974265,15,Drums & Bass
4.2478,9.68,7,-5.734,1,0.1916,0.000408,0.871,1.314,0.296,144.995,audio_features,463448,Psytrance 2020,42.91852,19,psytrance
3.8391,8.85,11,-1.968,1,0.1468,0.0124,0.00551,0.218,0.0754,172.018,audio_features,223500,Drum and Bass 2020,12.9701572,12,Drums & Bass
2.9748,9.09,2,-7.117,0,0.2172,0.00903,0.814,0.762,0.205,149.944,audio_features,256800,Euphoric Hardstyle,30.73852,4,hardstyle
3.2026,9.66,5,-2.078,1,0.1684,0.0105,0.561,1.248,0.27,174.008,audio_features,297935,UKF Drum & Bass - All Uploads,46.98216,5,Drums & Bass
5.3064,7.01,6,-7.198,0,1.132,0.105,0,1.522,0.251,207.78,audio_features,324373,,52.15278,8,Hipstter-Hop
5.1724,9.02,8,-6.464,1,0.424,0.184,0.00588,0.1822,0.354,150.032,audio_features,107286,,53.111328,18,Dark Trap
3.6783,9.97,1,-0.441,1,0.78,0.000358,0.299,0.197,0.122,152.963,audio_features,250980,Headbangers:Dubstep/Riddim,18.661486,7,trap
2.881,9.74,7,-2.276,0,0.32,0.0087,0.000114,1.232,0.382,149.97,audio_features,199575,Euphoric Hardstyle - 2020,57.28854,11,hardstyle
4.891,5.94,2,-8.416,1,0.2908,0.00281,0.89,0.1928,0.466,128.997,audio_features,463097,Dark Techno Rave,60.112602,11,techno
3.3098,8.74,7,-2.801,1,0.2016,0.00215,0.00152,0.1772,0.221,174.027,audio_features,259310,Liqduicity Drum & Bass,38.459967,8,Drums & Bass
3.4706,9.81,1,-2.973,0,1.272,0.00135,4.89E-05,0.244,0.137,155.01,audio_features,181161,Hardstyle Daily,21.23637,3,hardstyle
4.8709,6.49,0,-5.356,1,0.1352,0.661,0,0.222,0.669,129.992,audio_features,254533,,86.964648,9,Rhythm & Blues
3.5376,8.8,5,-8.348,0,0.242,0.000428,0.196,0.1266,0.12,149.938,audio_features,348800,Euphoric Hardstyle,17.99256,17,hardstyle
3.8659,9.71,6,-5.964,1,0.218,5.39E-05,0.807,0.384,0.312,143.999,audio_features,478333,"Psy, Goa, Full on Trance",44.927688,18,psytrance
,8.51,6,-11.27,0,0.1604,0.000526,0.901,0.0886,0.0494,128.983,audio_features,338500,Techno Music Matters,6.3717602,17,techno
4.7168,7.19,6,-4.771,1,0.3076,0.107,0,0.206,0.311,134.88,audio_features,227091,,41.94768,3,Pop
2.1172,6.3,5,-5.963,1,0.468,0.471,0.262,0.41,0.313,179.286,audio_features,153294,,56.116518,3,Rhythm & Blues
4.1607,9.4,5,-0.334,0,0.744,0.000206,0.837,0.402,0.228,144.968,audio_features,249241,RIDDIM 2020 & Riddim Hits,33.052704,17,trap
4.2478,7.52,4,-5.26,0,1.376,0.866,0,0.1976,0.467,175.8,audio_features,175116,,82.0986,11,Hiphop
4.2344,9.13,1,-3.671,1,1.356,0.0234,0,0.952,0.787,150.065,audio_features,103246,,118.101155,7,Industrial Trap
5.5141,2.6,1,-13.279,0,0.3184,0.759,0.00473,0.232,0.399,109.922,audio_features,160279,,43.858878,6,Hipstter-Hop
3.9262,8.76,5,-7.693,0,1.164,0.00156,0.0544,0.92,0.322,135.978,audio_features,264000,Top Trance Songs EVER,43.784916,11,trance
4.8776,9.33,3,-5.094,1,0.1772,0.0665,0.711,0.224,0.6,126.04,audio_features,156026,Tech House 2020,75.624,12,Electro
4.5895,8.86,6,-9.056,1,0.1744,0.00446,0.874,0.21,0.187,129.998,audio_features,403273,Techno,24.309626,1,techno
3.9195,9.83,1,-3.713,1,0.524,0.00183,0.562,0.1594,0.175,140.018,audio_features,413143,Psytrance: Full on New Releases 2020,24.50315,17,psytrance
3.0418,8.34,0,-2.818,0,0.1952,0.0055,0.0255,0.508,0.147,174.058,audio_features,274375,UKF Drum & Bass - All Uploads,25.586526,14,Drums & Bass
3.5711,9.75,8,-6.316,0,0.1932,1.40E-05,0.912,1.52,0.575,144.994,audio_features,377928,"Psy, Goa, Full on Trance",83.37155,9,psytrance
5.3801,9.35,8,-5.665,0,0.3088,0.00383,0.87,0.292,0.55,124.999,audio_features,218880,Dirtybird Players,68.74945,11,Electro
5.0049,6.22,11,-5.825,1,0.3352,0.176,0,0.302,0.57,159.93,audio_features,181661,,91.1601,5,Rap
4.6699,9.53,7,-5.755,1,0.1724,1.80E-05,0.874,1.502,0.266,142,audio_features,433390,Psytrance 2020,37.772,15,psytrance
3.551,9.79,1,-4.643,0,0.2004,0.000266,0.0446,1.754,0.284,138.021,audio_features,206957,"Uplifting Trance, Euphoric Trance",39.197964,19,trance
4.2344,6.49,8,-7.327,0,0.2792,0.141,0,0.1994,0.665,165.624,audio_features,330507,,110.13996,10,Hiphop
5.6615,3.04,10,-16.441,1,0.78,0.371,0,0.224,0.413,180.02,audio_features,282667,,74.34826,16,Hipstter-Hop
5.0384,6.71,1,-10.4,0,0.408,0.0163,0.869,0.206,0.0511,130.004,audio_features,414000,Dark Techno Rave,6.6432044,14,techno
2.9815,9.35,11,-5.389,0,0.2052,0.00741,0.788,0.258,0.32,174.974,audio_features,285257,Liqduicity Drum & Bass,55.99168,11,Drums & Bass
4.7302,6.88,1,-6.357,1,1.076,0.151,0,0.932,0.313,125.966,audio_features,330783,,39.427358,3,Hiphop
4.5359,3.45,1,-10.131,1,0.2292,0.0422,0,0.822,0.193,109.045,audio_features,143406,,21.045685,13,Hipstter-Hop
3.6381,9.87,1,-2.071,0,0.424,0.00114,0.522,0.73,0.241,150.062,audio_features,185806,HEADBANGERS:Dubstep/Riddim,36.164942,6,trap
4.3081,5.97,10,-8.718,0,0.2992,0.0435,2.08E-06,0.3,0.492,146.102,audio_features,140312,,71.882184,19,Hipstter-Hop
4.9647,8.35,11,-8.019,0,0.1748,0.0125,0.0157,0.212,0.598,199.978,audio_features,155540,,119.586844,2,Industrial Trap
